timestamp,th-%E0%B8%81%E0%B8%B2%E0%B8%A3%E0%B8%89%E0%B8%B5%E0%B8%94%E0%B9%80%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%AB%E0%B8%A5%E0%B8%AD%E0%B8%94%E0%B9%80%E0%B8%A5%E0%B8%B7%E0%B8%AD%E0%B8%94%E0%B8%94%E0%B8%B3,th-%E0%B8%8A%E0%B9%87%E0%B8%AD%E0%B8%81,th-%E0%B8%9B%E0%B8%A7%E0%B8%94%E0%B8%A8%E0%B8%B5%E0%B8%A3%E0%B8%A9%E0%B8%B0,th-%E0%B8%9B%E0%B8%A7%E0%B8%94%E0%B9%83%E0%B8%99%E0%B8%82%E0%B9%89%E0%B8%AD,th-%E0%B8%9C%E0%B8%B7%E0%B9%88%E0%B8%99,th-%E0%B8%9E%E0%B8%B2%E0%B8%A3%E0%B8%B2%E0%B9%80%E0%B8%8B%E0%B8%95%E0%B8%B2%E0%B8%A1%E0%B8%AD%E0%B8%A5,th-%E0%B8%A2%E0%B8%B2%E0%B8%86%E0%B9%88%E0%B8%B2%E0%B9%81%E0%B8%A1%E0%B8%A5%E0%B8%87,th-%E0%B8%A2%E0%B8%B2%E0%B8%95%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B9%84%E0%B8%A7%E0%B8%A3%E0%B8%B1%E0%B8%AA,th-%E0%B8%A2%E0%B8%B8%E0%B8%87,th-%E0%B8%AA%E0%B8%A1%E0%B8%AD%E0%B8%87%E0%B8%9A%E0%B8%A7%E0%B8%A1,th-%E0%B8%AA%E0%B8%A1%E0%B8%AD%E0%B8%87%E0%B8%AD%E0%B8%B1%E0%B8%81%E0%B9%80%E0%B8%AA%E0%B8%9A,th-%E0%B8%AD%E0%B8%B2%E0%B8%81%E0%B8%B2%E0%B8%A3%E0%B8%84%E0%B8%B1%E0%B8%99,th-%E0%B9%80%E0%B8%81%E0%B8%A5%E0%B9%87%E0%B8%94%E0%B9%80%E0%B8%A5%E0%B8%B7%E0%B8%AD%E0%B8%94%E0%B8%99%E0%B9%89%E0%B8%AD%E0%B8%A2,th-%E0%B9%80%E0%B8%A5%E0%B8%B7%E0%B8%AD%E0%B8%94%E0%B8%AD%E0%B8%AD%E0%B8%81,th-%E0%B9%82%E0%B8%A3%E0%B8%84%E0%B8%AA%E0%B8%A1%E0%B8%AD%E0%B8%87%E0%B8%88%E0%B8%B2%E0%B8%81%E0%B8%95%E0%B8%B1%E0%B8%9A,th-%E0%B9%84%E0%B8%82%E0%B9%89,th-%E0%B9%84%E0%B8%82%E0%B9%89%E0%B9%80%E0%B8%94%E0%B9%87%E0%B8%87%E0%B8%81%E0%B8%B5,th
2008-01-13 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5528
2008-01-13 01:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6996
2008-01-13 02:00:00,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,16339
2008-01-13 03:00:00,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,18686
2008-01-13 04:00:00,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,28243
2008-01-13 05:00:00,0,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,0,36599
2008-01-13 06:00:00,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,37804
2008-01-13 07:00:00,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,34707
2008-01-13 08:00:00,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,37560
2008-01-13 09:00:00,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,0,0,36248
2008-01-13 10:00:00,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,37325
2008-01-13 11:00:00,0,0,0,0,0,3,0,1,3,0,0,0,0,0,0,0,0,34122
2008-01-13 12:00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,32044
2008-01-13 13:00:00,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,33302
2008-01-13 14:00:00,0,0,0,0,0,5,0,0,13,0,0,0,0,0,0,0,0,33200
2008-01-13 15:00:00,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,29318
2008-01-13 16:00:00,0,0,0,0,0,2,0,2,3,0,0,0,0,0,0,0,0,24904
2008-01-13 17:00:00,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,17282
2008-01-13 18:00:00,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,11760
2008-01-13 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8819
2008-01-13 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7119
2008-01-13 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8044
2008-01-13 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6681
2008-01-13 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5671
2008-01-14 00:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5515
2008-01-14 01:00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5736
2008-01-14 02:00:00,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,13068
2008-01-14 03:00:00,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,29520
2008-01-14 04:00:00,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,36104
2008-01-14 05:00:00,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,38444
2008-01-14 06:00:00,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,36440
2008-01-14 07:00:00,0,0,0,0,0,1,0,1,5,0,0,0,0,0,0,0,0,41089
2008-01-14 08:00:00,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,45729
2008-01-14 09:00:00,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,44764
2008-01-14 10:00:00,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,44366
2008-01-14 11:00:00,0,0,0,0,0,3,0,3,7,0,0,0,0,0,0,0,0,45725
2008-01-14 12:00:00,0,0,0,0,0,1,0,1,8,0,0,0,0,0,0,0,0,47169
2008-01-14 13:00:00,0,0,0,0,0,12,0,1,12,0,0,0,0,0,0,0,0,45983
2008-01-14 14:00:00,0,0,0,0,0,4,0,5,7,0,0,1,0,0,0,0,0,46039
2008-01-14 15:00:00,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,36866
2008-01-14 16:00:00,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,26603
2008-01-14 17:00:00,0,0,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,18520
2008-01-14 18:00:00,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,12045
2008-01-14 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9062
2008-01-14 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5797
2008-01-14 21:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5055
2008-01-14 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4185
2008-01-14 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4804
2008-01-15 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5675
2008-01-15 01:00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15039
2008-01-15 02:00:00,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,14966
2008-01-15 03:00:00,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,36904
2008-01-15 04:00:00,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,40642
2008-01-15 05:00:00,0,0,0,0,0,2,0,2,3,0,0,0,0,0,0,0,0,40729
2008-01-15 06:00:00,0,0,0,0,0,1,0,1,5,0,0,0,0,0,0,0,0,40741
2008-01-15 07:00:00,0,0,0,0,0,1,0,2,17,0,0,0,0,0,0,0,0,42880
2008-01-15 08:00:00,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,37847
2008-01-15 09:00:00,0,0,0,0,0,2,0,1,6,0,0,0,0,0,0,0,0,41077
2008-01-15 10:00:00,0,0,0,0,0,4,0,1,11,0,0,0,0,0,0,0,0,38401
2008-01-15 11:00:00,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,35095
2008-01-15 12:00:00,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,32168
2008-01-15 13:00:00,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,32089
2008-01-15 14:00:00,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,33476
2008-01-15 15:00:00,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,30110
2008-01-15 16:00:00,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,24334
2008-01-15 17:00:00,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,17018
2008-01-15 18:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16973
2008-01-15 19:00:00,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,10829
2008-01-15 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6457
2008-01-15 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5475
2008-01-15 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4112
2008-01-15 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5061
2008-01-16 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7058
2008-01-16 01:00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9836
2008-01-16 02:00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19174
2008-01-16 03:00:00,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,32068
2008-01-16 04:00:00,0,0,0,0,0,2,0,1,12,0,0,2,0,0,0,0,0,55915
2008-01-16 05:00:00,0,0,0,0,0,6,0,1,9,0,0,1,0,0,0,0,0,61397
2008-01-16 06:00:00,0,0,0,0,0,2,0,0,11,0,0,1,0,0,0,0,0,51005
2008-01-16 07:00:00,0,0,0,0,0,3,0,1,4,0,0,0,0,0,0,0,0,55156
2008-01-16 08:00:00,0,0,0,0,0,2,0,3,1,0,0,0,0,0,0,0,0,59634
2008-01-16 09:00:00,0,0,0,0,0,3,0,3,5,0,0,0,0,0,0,0,0,53626
2008-01-16 10:00:00,0,0,0,0,0,3,0,1,3,0,0,1,0,0,0,0,0,56310
2008-01-16 11:00:00,0,0,0,0,0,2,0,1,3,0,0,0,0,0,0,0,0,40142
2008-01-16 12:00:00,0,0,0,0,0,1,0,1,4,0,0,0,0,0,0,0,0,34159
2008-01-16 13:00:00,0,0,0,0,0,4,0,3,2,0,0,0,0,0,0,0,0,33845
2008-01-16 14:00:00,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,36944
2008-01-16 15:00:00,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,34914
2008-01-16 16:00:00,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,23190
2008-01-16 17:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19388
2008-01-16 18:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16427
2008-01-16 19:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9644
2008-01-16 20:00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6311
2008-01-16 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5246
2008-01-16 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6029
2008-01-16 23:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9846
2008-01-17 00:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7136
2008-01-17 01:00:00,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,14934
2008-01-17 02:00:00,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,21146
2008-01-17 03:00:00,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,35018
2008-01-17 04:00:00,0,0,0,0,0,1,0,0,5,0,0,1,0,0,0,0,0,40861
2008-01-17 05:00:00,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,47129
2008-01-17 06:00:00,0,0,0,0,0,1,0,1,4,0,0,0,0,0,0,0,0,36359
2008-01-17 07:00:00,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,40806
2008-01-17 08:00:00,0,0,0,0,0,0,0,2,8,0,0,1,0,0,0,0,0,42001
2008-01-17 09:00:00,0,0,0,0,0,1,0,1,1,0,0,2,0,0,0,0,0,42768
2008-01-17 10:00:00,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,38887
2008-01-17 11:00:00,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,42422
2008-01-17 12:00:00,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,39592
2008-01-17 13:00:00,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,40365
2008-01-17 14:00:00,0,0,0,0,0,2,0,2,6,0,0,0,0,0,0,0,0,48828
2008-01-17 15:00:00,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,40791
2008-01-17 16:00:00,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,30108
2008-01-17 17:00:00,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,30269
2008-01-17 18:00:00,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,25135
2008-01-17 19:00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11525
2008-01-17 20:00:00,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,7902
2008-01-17 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5711
2008-01-17 22:00:00,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4379
2008-01-17 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7970
2008-01-18 00:00:00,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8546
2008-01-18 01:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14308
2008-01-18 02:00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19136
2008-01-18 03:00:00,0,0,0,0,0,2,0,0,7,0,0,0,0,0,0,0,0,44147
2008-01-18 04:00:00,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,40741
2008-01-18 05:00:00,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,45941
2008-01-18 06:00:00,0,0,0,0,0,4,0,0,7,0,0,1,0,0,0,0,0,44077
2008-01-18 07:00:00,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,60468
2008-01-18 08:00:00,0,0,0,0,0,2,0,1,4,0,0,0,0,0,0,0,0,57742
2008-01-18 09:00:00,0,0,0,0,0,2,0,2,15,0,0,0,0,0,0,0,0,53531
2008-01-18 10:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,51744
2008-01-18 11:00:00,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,33364
2008-01-18 12:00:00,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,37362
2008-01-18 13:00:00,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,28731
2008-01-18 14:00:00,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,29013
2008-01-18 15:00:00,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,24695
2008-01-18 16:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19954
2008-01-18 17:00:00,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,24539
2008-01-18 18:00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22073
2008-01-18 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25515
2008-01-18 20:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,29612
2008-01-18 21:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,29667
2008-01-18 22:00:00,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,32916
2008-01-18 23:00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,26848
2008-01-19 00:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25791
2008-01-19 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29883
2008-01-19 02:00:00,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,36431
2008-01-19 03:00:00,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,34047
2008-01-19 04:00:00,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,30586
2008-01-19 05:00:00,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,33842
2008-01-19 06:00:00,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,33015
2008-01-19 07:00:00,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,35347
2008-01-19 08:00:00,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,34979
2008-01-19 09:00:00,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,33496
2008-01-19 10:00:00,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,30398
2008-01-19 11:00:00,0,0,0,0,0,2,0,0,7,0,0,0,0,0,0,0,0,26391
2008-01-19 12:00:00,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,30834
2008-01-19 13:00:00,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,34708
2008-01-19 14:00:00,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,31980
2008-01-19 15:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,30555
2008-01-19 16:00:00,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,27743
2008-01-19 17:00:00,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,23414
2008-01-19 18:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21635
2008-01-19 19:00:00,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,19438
2008-01-19 20:00:00,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15635
2008-01-19 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14353
2008-01-19 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7972
2008-01-19 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4720
2008-01-20 00:00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3838
2008-01-20 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6945
2008-01-20 02:00:00,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,9991
2008-01-20 03:00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15446
2008-01-20 04:00:00,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,23683
2008-01-20 05:00:00,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,31071
2008-01-20 06:00:00,0,0,0,0,0,1,0,0,6,0,0,1,0,0,0,0,0,37962
2008-01-20 07:00:00,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,43658
2008-01-20 08:00:00,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,40177
2008-01-20 09:00:00,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,42268
2008-01-20 10:00:00,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,41049
2008-01-20 11:00:00,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,28754
2008-01-20 12:00:00,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,29093
2008-01-20 13:00:00,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,31380
2008-01-20 14:00:00,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,34090
2008-01-20 15:00:00,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,30362
2008-01-20 16:00:00,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,22211
2008-01-20 17:00:00,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,15414
2008-01-20 18:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11118
2008-01-20 19:00:00,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7038
2008-01-20 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7697
2008-01-20 21:00:00,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8435
2008-01-20 22:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9110
2008-01-20 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10642
2008-01-21 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10582
2008-01-21 01:00:00,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,22996
2008-01-21 02:00:00,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,50941
2008-01-21 03:00:00,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,54229
2008-01-21 04:00:00,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,39177
2008-01-21 05:00:00,0,0,0,0,0,2,0,2,6,0,0,0,0,0,0,0,0,38622
2008-01-21 06:00:00,0,0,0,0,0,1,0,1,7,0,0,0,0,0,0,0,0,38326
2008-01-21 07:00:00,0,0,0,0,0,2,0,0,11,0,0,0,0,0,0,0,0,46496
2008-01-21 08:00:00,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,48294
2008-01-21 09:00:00,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,44901
2008-01-21 10:00:00,0,0,0,0,0,7,0,1,5,0,0,0,0,0,0,0,0,45170
2008-01-21 11:00:00,0,0,0,0,0,6,0,0,13,0,0,0,0,0,0,0,0,50051
2008-01-21 12:00:00,0,0,0,0,0,4,0,1,14,0,0,0,0,0,0,0,0,47644
2008-01-21 13:00:00,0,0,0,0,0,11,0,0,13,0,0,0,0,0,0,0,0,49256
2008-01-21 14:00:00,0,0,0,0,0,0,0,2,12,0,0,0,0,0,0,0,0,53849
2008-01-21 15:00:00,0,0,0,0,0,7,0,0,5,0,0,2,0,0,0,0,0,41341
2008-01-21 16:00:00,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,30817
2008-01-21 17:00:00,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,19254
2008-01-21 18:00:00,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,18136
2008-01-21 19:00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13162
2008-01-21 20:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10872
2008-01-21 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12184
2008-01-21 22:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9800
2008-01-21 23:00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5476
2008-01-22 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5612
2008-01-22 01:00:00,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,7435
2008-01-22 02:00:00,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,14931
2008-01-22 03:00:00,0,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0,32069
2008-01-22 04:00:00,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,37577
2008-01-22 05:00:00,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,42403
2008-01-22 06:00:00,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,45177
2008-01-22 07:00:00,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,40330
2008-01-22 08:00:00,0,0,0,0,0,3,0,0,5,0,0,1,0,0,0,0,0,46727
2008-01-22 09:00:00,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,49321
2008-01-22 10:00:00,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,48116
2008-01-22 11:00:00,0,0,0,0,0,2,0,1,10,0,0,0,0,0,0,0,0,49686
2008-01-22 12:00:00,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,46445
2008-01-22 13:00:00,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,47093
2008-01-22 14:00:00,0,0,0,0,0,1,0,2,7,0,0,1,0,0,0,0,0,46344
2008-01-22 15:00:00,0,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,37923
2008-01-22 16:00:00,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,27237
2008-01-22 17:00:00,0,0,0,0,0,2,0,0,2,0,0,1,0,0,0,0,0,17876
2008-01-22 18:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12111
2008-01-22 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8729
2008-01-22 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6041
2008-01-22 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5522
2008-01-22 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4174
2008-01-22 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4872
2008-01-23 00:00:00,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,11836
2008-01-23 01:00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8363
2008-01-23 02:00:00,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,21268
2008-01-23 03:00:00,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,41790
2008-01-23 04:00:00,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,44736
2008-01-23 05:00:00,0,0,0,0,0,2,0,0,6,0,1,0,0,0,0,0,0,53440
2008-01-23 06:00:00,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,42065
2008-01-23 07:00:00,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,57858
2008-01-23 08:00:00,0,0,0,0,0,1,0,1,7,0,0,0,0,0,0,0,0,43868
2008-01-23 09:00:00,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,43670
2008-01-23 10:00:00,0,0,0,0,0,2,0,0,10,0,0,1,0,0,0,0,0,43678
2008-01-23 11:00:00,0,0,0,0,0,1,0,0,13,0,0,0,0,0,0,0,0,43028
